Unit (n),ETH Input (Cumulative),Issued Tokens,Cumulative Supply,Buy Price (ETH),Spread,Sell Price (ETH),Weight
1469,146900,17765.46034763171,56014684.97188866,5.628900e-03,0.666454689984085,1.877493e-03,14.45164741623154
1470,147000,17759.148121439957,56032444.1200101,5.630901e-03,0.6662957074721613,1.879056e-03,14.4553484161535
1471,147100,17752.842573890037,56050196.96258399,5.632901e-03,0.6661367249602376,1.880619e-03,14.459047679891318
1472,147200,17746.543693351116,56067943.50627734,5.634900e-03,0.6659777424483139,1.882182e-03,14.462745209380763
1473,147300,17740.25146822054,56085683.75774556,5.636899e-03,0.6658187599363902,1.883746e-03,14.46644100655416
1474,147400,17733.96588692373,56103417.72363248,5.638897e-03,0.6656597774244665,1.885310e-03,14.470135073340385
1475,147500,17727.686937914084,56121145.41057039,5.640894e-03,0.6655007949125428,1.886875e-03,14.473827411664882
1476,147600,17721.414609672935,56138866.82518006,5.642890e-03,0.6653418124006191,1.888439e-03,14.477518023449669
1477,147700,17715.14889070942,56156581.97407077,5.644886e-03,0.6651828298886954,1.890005e-03,14.48120691061334
1478,147800,17708.8897695604,56174290.863840334,5.646881e-03,0.6650238473767717,1.891571e-03,14.484894075071098
1479,147900,17702.63723479041,56191993.501075126,5.648876e-03,0.664864864864848,1.893137e-03,14.488579518734722
1480,148000,17696.391274991525,56209689.892350115,5.650870e-03,0.6647058823529243,1.894703e-03,14.492263243512614
1481,148100,17690.151878783305,56227380.0442289,5.652863e-03,0.6645468998410006,1.896270e-03,14.495945251309786
1482,148200,17683.919034812705,56245063.96326371,5.654855e-03,0.6643879173290769,1.897838e-03,14.499625544027879
1483,148300,17677.692731753978,56262741.655995466,5.656847e-03,0.6642289348171532,1.899405e-03,14.503304123565162
1484,148400,17671.472958308626,56280413.12895378,5.658838e-03,0.6640699523052295,1.900974e-03,14.50698099181654
1485,148500,17665.259703205273,56298078.38865698,5.660828e-03,0.6639109697933058,1.902542e-03,14.510656150673576
1486,148600,17659.052955199586,56315737.441612184,5.662818e-03,0.6637519872813821,1.904111e-03,14.514329602024487
1487,148700,17652.852703074244,56333390.294315256,5.664807e-03,0.6635930047694584,1.905681e-03,14.51800134775415
1488,148800,17646.658935638785,56351036.95325089,5.666795e-03,0.6634340222575347,1.907250e-03,14.521671389744125
1489,148900,17640.471641729575,56368677.42489262,5.668783e-03,0.663275039745611,1.908821e-03,14.52533972987264
1490,149000,17634.290810209688,56386311.71570283,5.670770e-03,0.6631160572336873,1.910391e-03,14.529006370014624
1491,149100,17628.11642996886,56403939.8321328,5.672756e-03,0.6629570747217636,1.911962e-03,14.532671312041698
1492,149200,17621.948489923383,56421561.78062273,5.674741e-03,0.6627980922098399,1.913534e-03,14.536334557822187
1493,149300,17615.78697901603,56439177.56760175,5.676726e-03,0.6626391096979162,1.915105e-03,14.539996109221136
1494,149400,17609.631886215968,56456787.19948796,5.678710e-03,0.6624801271859925,1.916678e-03,14.543655968100303
1495,149500,17603.48320051871,56474390.68268848,5.680694e-03,0.6623211446740688,1.918250e-03,14.547314136318176
1496,149600,17597.340910945968,56491988.02359943,5.682677e-03,0.6621621621621451,1.919823e-03,14.550970615729991
1497,149700,17591.205006545642,56509579.22860598,5.684659e-03,0.6620031796502214,1.921397e-03,14.554625408187716
1498,149800,17585.075476391707,56527164.30408237,5.686640e-03,0.6618441971382977,1.922970e-03,14.558278515540078
1499,149900,17578.952309584143,56544743.25639196,5.688621e-03,0.661685214626374,1.924545e-03,14.56192993963256
1500,150000,17572.83549524883,56562316.091887206,5.690601e-03,0.6615262321144503,1.926119e-03,14.565579682307423
1501,150100,17566.725022537517,56579882.816909745,5.692581e-03,0.6613672496025266,1.927694e-03,14.569227745403694
1502,150200,17560.62088062769,56597443.43779037,5.694559e-03,0.6612082670906029,1.929270e-03,14.57287413075719
1503,150300,17554.523058722545,56614997.96084909,5.696538e-03,0.6610492845786792,1.930845e-03,14.576518840200519
1504,150400,17548.431546050866,56632546.39239514,5.698515e-03,0.6608903020667555,1.932422e-03,14.580161875563087
1505,150500,17542.346331866975,56650088.738727,5.700492e-03,0.6607313195548318,1.933998e-03,14.58380323867111
1506,150600,17536.267405450646,56667625.00613245,5.702468e-03,0.6605723370429081,1.935575e-03,14.587442931347613
1507,150700,17530.19475610702,56685155.20088856,5.704443e-03,0.6604133545309844,1.937153e-03,14.591080955412455
1508,150800,17524.12837316655,56702679.32926173,5.706418e-03,0.6602543720190607,1.938731e-03,14.594717312682311
1509,150900,17518.068245984894,56720197.39750771,5.708392e-03,0.660095389507137,1.940309e-03,14.598352004970707
1510,151000,17512.014363942864,56737709.41187166,5.710365e-03,0.6599364069952133,1.941887e-03,14.601985034088
1511,151100,17505.966716446346,56755215.3785881,5.712338e-03,0.6597774244832896,1.943466e-03,14.605616401841417
1512,151200,17499.925292926204,56772715.30388103,5.714310e-03,0.6596184419713659,1.945046e-03,14.609246110035029
1513,151300,17493.890082838236,56790209.19396386,5.716281e-03,0.6594594594594422,1.946626e-03,14.612874160469786
1514,151400,17487.861075663066,56807697.055039525,5.718252e-03,0.6593004769475185,1.948206e-03,14.616500554943512
1515,151500,17481.838260906094,56825178.89330043,5.720222e-03,0.6591414944355948,1.949786e-03,14.62012529525091
1516,151600,17475.82162809742,56842654.71492852,5.722192e-03,0.6589825119236711,1.951367e-03,14.623748383183576
1517,151700,17469.811166791747,56860124.526095316,5.724160e-03,0.6588235294117474,1.952949e-03,14.627369820530001
1518,151800,17463.806866568328,56877588.33296189,5.726128e-03,0.6586645468998237,1.954531e-03,14.630989609075588
1519,151900,17457.80871703089,56895046.141678914,5.728096e-03,0.6585055643879,1.956113e-03,14.634607750602648
1520,152000,17451.81670780756,56912497.95838672,5.730062e-03,0.6583465818759763,1.957695e-03,14.638224246890404
1521,152100,17445.83082855078,56929943.78921527,5.732029e-03,0.6581875993640526,1.959278e-03,14.641839099715023
1522,152200,17439.85106893725,56947383.6402842,5.733994e-03,0.6580286168521289,1.960862e-03,14.645452310849594
1523,152300,17433.87741866783,56964817.51770287,5.735959e-03,0.6578696343402052,1.962446e-03,14.649063882064153
1524,152400,17427.909867467508,56982245.427570336,5.737923e-03,0.6577106518282815,1.964030e-03,14.652673815125688
1525,152500,17421.948405085303,56999667.37597542,5.739886e-03,0.6575516693163578,1.965614e-03,14.656282111798129
1526,152600,17415.99302129417,57017083.36899672,5.741849e-03,0.6573926868044341,1.967199e-03,14.659888773842393
1527,152700,17410.04370589099,57034493.412702605,5.743811e-03,0.6572337042925104,1.968785e-03,14.66349380301634
1528,152800,17404.10044869643,57051897.5131513,5.745772e-03,0.6570747217805867,1.970371e-03,14.667097201074835
1529,152900,17398.163239554917,57069295.67639086,5.747733e-03,0.656915739268663,1.971957e-03,14.670698969769711
1530,153000,17392.232068334568,57086687.908459194,5.749693e-03,0.6567567567567393,1.973543e-03,14.674299110849796
1531,153100,17386.30692492707,57104074.21538412,5.751653e-03,0.6565977742448156,1.975130e-03,14.677897626060926
1532,153200,17380.38779924768,57121454.60318337,5.753612e-03,0.6564387917328919,1.976718e-03,14.681494517145927
1533,153300,17374.474681235104,57138829.0778646,5.755570e-03,0.6562798092209682,1.978306e-03,14.685089785844658
1534,153400,17368.567560851432,57156197.645425454,5.757527e-03,0.6561208267090445,1.979894e-03,14.688683433893985
1535,153500,17362.66642808211,57173560.311853535,5.759484e-03,0.6559618441971208,1.981482e-03,14.692275463027803
1536,153600,17356.771272935803,57190917.08312647,5.761440e-03,0.6558028616851971,1.983071e-03,14.695865874977049
1537,153700,17350.882085444384,57208267.96521191,5.763396e-03,0.6556438791732734,1.984661e-03,14.699454671469693
1538,153800,17344.998855662845,57225612.96406758,5.765351e-03,0.6554848966613497,1.986250e-03,14.70304185423076
1539,153900,17339.121573669217,57242952.08564125,5.767305e-03,0.655325914149426,1.987841e-03,14.706627424982326
1540,154000,17333.250229564514,57260285.33587082,5.769258e-03,0.6551669316375023,1.989431e-03,14.710211385443536
1541,154100,17327.38481347267,57277612.72068429,5.771211e-03,0.6550079491255786,1.991022e-03,14.713793737330592
1542,154200,17321.525315540457,57294934.24599983,5.773164e-03,0.6548489666136549,1.992613e-03,14.717374482356783
1543,154300,17315.67172593742,57312249.917725764,5.775115e-03,0.6546899841017312,1.994205e-03,14.72095362223248
1544,154400,17309.82403485582,57329559.74176062,5.777066e-03,0.6545310015898075,1.995797e-03,14.724531158665142
1545,154500,17303.982232510567,57346863.72399313,5.779017e-03,0.6543720190778838,1.997390e-03,14.72810709335932
1546,154600,17298.146309139127,57364161.87030227,5.780966e-03,0.6542130365659601,1.998983e-03,14.731681428016676
1547,154700,17292.316255001493,57381454.18655727,5.782915e-03,0.6540540540540364,2.000576e-03,14.735254164335982
1548,154800,17286.49206038009,57398740.67861765,5.784864e-03,0.6538950715421127,2.002170e-03,14.738825304013119
1549,154900,17280.673715579716,57416021.352333225,5.786811e-03,0.653736089030189,2.003764e-03,14.742394848741101
1550,155000,17274.861210927495,57433296.21354415,5.788759e-03,0.6535771065182653,2.005358e-03,14.74596280021007
1551,155100,17269.054536772783,57450565.26808093,5.790705e-03,0.6534181240063416,2.006953e-03,14.749529160107297
1552,155200,17263.25368348711,57467828.52176441,5.792651e-03,0.6532591414944179,2.008549e-03,14.753093930117211
1553,155300,17257.458641464145,57485085.980405875,5.794596e-03,0.6531001589824942,2.010144e-03,14.756657111921381
1554,155400,17251.669401119565,57502337.64980699,5.796540e-03,0.6529411764705705,2.011741e-03,14.76021870719854
1555,155500,17245.88595289107,57519583.53575988,5.798484e-03,0.6527821939586468,2.013337e-03,14.763778717624577
1556,155600,17240.108287238258,57536823.64404712,5.800428e-03,0.6526232114467231,2.014934e-03,14.767337144872554
1557,155700,17234.33639464258,57554057.980441764,5.802370e-03,0.6524642289347994,2.016531e-03,14.77089399061272
1558,155800,17228.5702656073,57571286.55070737,5.804312e-03,0.6523052464228757,2.018129e-03,14.774449256512492
1559,155900,17222.80989065738,57588509.36059803,5.806253e-03,0.652146263910952,2.019727e-03,14.778002944236487
1560,156000,17217.05526033946,57605726.415858366,5.808194e-03,0.6519872813990283,2.021325e-03,14.781555055446518
1561,156100,17211.306365221786,57622937.72222359,5.810134e-03,0.6518282988871046,2.022924e-03,14.785105591801594
1562,156200,17205.563195894127,57640143.28541948,5.812074e-03,0.6516693163751809,2.024524e-03,14.788654554957944
1563,156300,17199.825742967736,57657343.11116245,5.814012e-03,0.6515103338632572,2.026123e-03,14.792201946569003
1564,156400,17194.09399707527,57674537.20515952,5.815951e-03,0.6513513513513335,2.027723e-03,14.795747768285437
1565,156500,17188.367948870742,57691725.57310839,5.817888e-03,0.6511923688394098,2.029324e-03,14.799292021755136
1566,156600,17182.647589029442,57708908.22069742,5.819825e-03,0.6510333863274861,2.030925e-03,14.802834708623223
1567,156700,17176.932908247894,57726085.15360566,5.821761e-03,0.6508744038155624,2.032526e-03,14.806375830532073
1568,156800,17171.223897243777,57743256.3775029,5.823697e-03,0.6507154213036387,2.034127e-03,14.809915389121295
1569,156900,17165.520546755877,57760421.89804966,5.825632e-03,0.650556438791715,2.035729e-03,14.813453386027764
1570,157000,17159.822847544005,57777581.720897205,5.827566e-03,0.6503974562797913,2.037332e-03,14.816989822885612
1571,157100,17154.130790388972,57794735.851687595,5.829500e-03,0.6502384737678676,2.038935e-03,14.820524701326235
1572,157200,17148.44436609249,57811884.296053685,5.831433e-03,0.6500794912559439,2.040538e-03,14.824058022978305
1573,157300,17142.763565477133,57829027.059619166,5.833365e-03,0.6499205087440202,2.042142e-03,14.827589789467776
1574,157400,17137.088379386267,57846164.14799855,5.835297e-03,0.6497615262320965,2.043746e-03,14.831120002417883
1575,157500,17131.418798684,57863295.566797234,5.837228e-03,0.6496025437201728,2.045350e-03,14.834648663449157
1576,157600,17125.754814255102,57880421.32161149,5.839159e-03,0.6494435612082491,2.046955e-03,14.838175774179428
1577,157700,17120.096417004985,57897541.41802849,5.841089e-03,0.6492845786963254,2.048560e-03,14.841701336223823
1578,157800,17114.443597859583,57914655.86162635,5.843018e-03,0.6491255961844017,2.050165e-03,14.845225351194788
1579,157900,17108.796347765354,57931764.65797412,5.844947e-03,0.648966613672478,2.051771e-03,14.848747820702085
1580,158000,17103.15465768918,57948867.81263181,5.846875e-03,0.6488076311605543,2.053378e-03,14.852268746352793
1581,158100,17097.518518618315,57965965.33115043,5.848802e-03,0.6486486486486306,2.054984e-03,14.855788129751332
1582,158200,17091.887921560352,57983057.219071984,5.850729e-03,0.6484896661367069,2.056592e-03,14.85930597249944
1583,158300,17086.26285754312,58000143.481929526,5.852655e-03,0.6483306836247832,2.058199e-03,14.862822276196216
1584,158400,17080.64331761468,58017224.12524714,5.854580e-03,0.6481717011128595,2.059807e-03,14.866337042438087
1585,158500,17075.029292843195,58034299.15453999,5.856505e-03,0.6480127186009358,2.061415e-03,14.86985027281885
1586,158600,17069.420774316954,58051368.575314306,5.858430e-03,0.6478537360890121,2.063024e-03,14.873361968929652
1587,158700,17063.817753144256,58068432.39306745,5.860353e-03,0.6476947535770884,2.064633e-03,14.87687213235901
1588,158800,17058.220220453375,58085490.6132879,5.862276e-03,0.6475357710651647,2.066243e-03,14.880380764692806
1589,158900,17052.628167392486,58102543.241455294,5.864199e-03,0.647376788553241,2.067853e-03,14.883887867514312
1590,159000,17047.04158512963,58119590.28304043,5.866120e-03,0.6472178060413173,2.069463e-03,14.887393442404171
1591,159100,17041.46046485265,58136631.74350528,5.868042e-03,0.6470588235293936,2.071074e-03,14.890897490940421
1592,159200,17035.884797769126,58153667.62830304,5.869962e-03,0.6468998410174699,2.072685e-03,14.894400014698498
1593,159300,17030.314575106317,58170697.94287815,5.871882e-03,0.6467408585055462,2.074296e-03,14.897901015251234
1594,159400,17024.749788111116,58187722.69266626,5.873801e-03,0.6465818759936225,2.075908e-03,14.901400494168872
1595,159500,17019.190428049995,58204741.88309431,5.875720e-03,0.6464228934816988,2.077520e-03,14.904898453019067
1596,159600,17013.636486208932,58221755.51958052,5.877638e-03,0.6462639109697751,2.079133e-03,14.908394893366891
1597,159700,17008.087953893373,58238763.607534416,5.879556e-03,0.6461049284578514,2.080746e-03,14.911889816774844
1598,159800,17002.544822428164,58255766.15235684,5.881473e-03,0.6459459459459277,2.082359e-03,14.915383224802856
1599,159900,16997.007083157507,58272763.159439996,5.883389e-03,0.645786963434004,2.083973e-03,14.918875119008291
1600,160000,16991.474727444886,58289754.63416744,5.885304e-03,0.6456279809220803,2.085587e-03,14.922365500945963
1601,160100,16985.947746673035,58306740.58191411,5.887219e-03,0.6454689984101566,2.087202e-03,14.925854372168121
1602,160200,16980.426132243872,58323721.00804636,5.889134e-03,0.6453100158982329,2.088817e-03,14.929341734224481
1603,160300,16974.90987557844,58340695.91792194,5.891047e-03,0.6451510333863092,2.090432e-03,14.932827588662212
1604,160400,16969.398968116857,58357665.31689005,5.892961e-03,0.6449920508743855,2.092048e-03,14.936311937025948
1605,160500,16963.893401318266,58374629.21029137,5.894873e-03,0.6448330683624618,2.093664e-03,14.939794780857797
1606,160600,16958.39316666078,58391587.60345803,5.896785e-03,0.6446740858505381,2.095281e-03,14.943276121697341
1607,160700,16952.89825564141,58408540.50171367,5.898696e-03,0.6445151033386144,2.096897e-03,14.946755961081646
1608,160800,16947.408659776036,58425487.91037345,5.900607e-03,0.6443561208266907,2.098515e-03,14.950234300545267
1609,160900,16941.924370599347,58442429.83474405,5.902517e-03,0.644197138314767,2.100133e-03,14.953711141620253
1610,161000,16936.44537966478,58459366.28012372,5.904427e-03,0.6440381558028433,2.101751e-03,14.957186485836148
1611,161100,16930.971678544473,58476297.251802266,5.906336e-03,0.6438791732909196,2.103369e-03,14.960660334720005
1612,161200,16925.5032588292,58493222.7550611,5.908244e-03,0.6437201907789959,2.104988e-03,14.964132689796392
1613,161300,16920.040112128343,58510142.79517323,5.910151e-03,0.6435612082670722,2.106607e-03,14.967603552587383
1614,161400,16914.58223006982,58527057.3774033,5.912059e-03,0.6434022257551485,2.108227e-03,14.971072924612578
1615,161500,16909.129604300026,58543966.5070076,5.913965e-03,0.6432432432432248,2.109847e-03,14.97454080738911
1616,161600,16903.68222648381,58560870.189234085,5.915871e-03,0.6430842607313011,2.111467e-03,14.978007202431632
1617,161700,16898.240088304385,58577768.42932239,5.917776e-03,0.6429252782193774,2.113088e-03,14.981472111252355
1618,161800,16892.803181463314,58594661.232503854,5.919681e-03,0.6427662957074537,2.114709e-03,14.984935535361016
1619,161900,16887.37149768043,58611548.60400154,5.921585e-03,0.64260731319553,2.116331e-03,14.98839747626491
1620,162000,16881.945028693794,58628430.54903023,5.923488e-03,0.6424483306836063,2.117953e-03,14.991857935468884
1621,162100,16876.52376625965,58645307.07279649,5.925391e-03,0.6422893481716826,2.119575e-03,14.995316914475344
1622,162200,16871.10770215236,58662178.18049864,5.927293e-03,0.6421303656597589,2.121198e-03,14.99877441478427
1623,162300,16865.696828164368,58679043.8773268,5.929195e-03,0.6419713831478352,2.122821e-03,15.002230437893205
1624,162400,16860.29113610614,58695904.16846291,5.931096e-03,0.6418124006359115,2.124445e-03,15.00568498529727
1625,162500,16854.890617806115,58712759.05908071,5.932996e-03,0.6416534181239878,2.126069e-03,15.009138058489171
1626,162600,16849.495265110658,58729608.554345824,5.934896e-03,0.6414944356120641,2.127693e-03,15.012589658959197
1627,162700,16844.105069883994,58746452.65941571,5.936795e-03,0.6413354531001404,2.129318e-03,15.016039788195238
1628,162800,16838.72002400818,58763291.37943971,5.938694e-03,0.6411764705882167,2.130943e-03,15.019488447682772
1629,162900,16833.34011938305,58780124.719559096,5.940592e-03,0.641017488076293,2.132569e-03,15.022935638904885
1630,163000,16827.965347926154,58796952.68490702,5.942489e-03,0.6408585055643693,2.134194e-03,15.026381363342276
1631,163100,16822.595701572714,58813775.280608594,5.944386e-03,0.6406995230524456,2.135821e-03,15.029825622473252
1632,163200,16817.231172275584,58830592.51178087,5.946282e-03,0.6405405405405219,2.137447e-03,15.033268417773742
1633,163300,16811.871752005176,58847404.38353288,5.948178e-03,0.6403815580285982,2.139074e-03,15.0367097507173
1634,163400,16806.517432749442,58864210.90096563,5.950073e-03,0.6402225755166745,2.140702e-03,15.04014962277511
1635,163500,16801.16820651381,58881012.069172144,5.951967e-03,0.6400635930047508,2.142330e-03,15.043588035415985
1636,163600,16795.82406532112,58897807.893237464,5.953861e-03,0.6399046104928271,2.143958e-03,15.04702499010639
1637,163700,16790.485001211604,58914598.37823868,5.955754e-03,0.6397456279809034,2.145586e-03,15.05046048831043
1638,163800,16785.15100624282,58931383.52924492,5.957647e-03,0.6395866454689797,2.147215e-03,15.053894531489858
1639,163900,16779.822072489616,58948163.35131741,5.959539e-03,0.639427662957056,2.148845e-03,15.057327121104086
1640,164000,16774.498192044048,58964937.849509455,5.961430e-03,0.6392686804451323,2.150475e-03,15.060758258610191
1641,164100,16769.179357015397,58981707.02886647,5.963321e-03,0.6391096979332086,2.152105e-03,15.064187945462907
1642,164200,16763.865559530048,58998470.894426,5.965211e-03,0.6389507154212849,2.153735e-03,15.067616183114646
1643,164300,16758.556791731487,59015229.45121773,5.967101e-03,0.6387917329093612,2.155366e-03,15.0710429730155
1644,164400,16753.25304578025,59031982.704263516,5.968990e-03,0.6386327503974375,2.156998e-03,15.074468316613235
1645,164500,16747.954313853857,59048730.65857737,5.970878e-03,0.6384737678855138,2.158629e-03,15.077892215353309
1646,164600,16742.66058814679,59065473.31916551,5.972766e-03,0.6383147853735901,2.160261e-03,15.081314670678866
1647,164700,16737.371860870415,59082210.69102638,5.974654e-03,0.6381558028616664,2.161894e-03,15.084735684030761
1648,164800,16732.08812425297,59098942.779150635,5.976540e-03,0.6379968203497427,2.163527e-03,15.08815525684753
1649,164900,16726.809370539482,59115669.588521175,5.978426e-03,0.637837837837819,2.165160e-03,15.091573390565438
1650,165000,16721.535591991753,59132391.124113165,5.980312e-03,0.6376788553258953,2.166793e-03,15.094990086618449
1651,165100,16716.2667808883,59149107.390894055,5.982197e-03,0.6375198728139716,2.168428e-03,15.098405346438241
1652,165200,16711.002929524297,59165818.39382358,5.984081e-03,0.6373608903020479,2.170062e-03,15.101819171454231
1653,165300,16705.74403021155,59182524.137853794,5.985965e-03,0.6372019077901242,2.171697e-03,15.105231563093545
1654,165400,16700.490075278438,59199224.62792907,5.987848e-03,0.6370429252782005,2.173332e-03,15.108642522781055
1655,165500,16695.241057069874,59215919.86898614,5.989731e-03,0.6368839427662768,2.174967e-03,15.112052051939358
1656,165600,16689.996967947252,59232609.865954086,5.991613e-03,0.6367249602543531,2.176603e-03,15.115460151988803
1657,165700,16684.757800288404,59249294.623754375,5.993494e-03,0.6365659777424294,2.178240e-03,15.118866824347482
1658,165800,16679.523546487566,59265974.14730086,5.995375e-03,0.6364069952305057,2.179876e-03,15.122272070431238
1659,165900,16674.294198955315,59282648.441499814,5.997255e-03,0.636248012718582,2.181514e-03,15.125675891653673
1660,166000,16669.069750118528,59299317.51124993,5.999135e-03,0.6360890302066583,2.183151e-03,15.129078289426152
1661,166100,16663.850192420352,59315981.36144235,6.001014e-03,0.6359300476947346,2.184789e-03,15.1324792651578
1662,166200,16658.635518320145,59332639.99696067,6.002893e-03,0.6357710651828109,2.186427e-03,15.135878820255522
1663,166300,16653.42572029343,59349293.42268097,6.004771e-03,0.6356120826708872,2.188066e-03,15.139276956123993
1664,166400,16648.220790831867,59365941.6434718,6.006648e-03,0.6354531001589635,2.189705e-03,15.142673674165676
1665,166500,16643.02072244318,59382584.66419424,6.008525e-03,0.6352941176470398,2.191344e-03,15.146068975780812
1666,166600,16637.825507651145,59399222.48970189,6.010401e-03,0.6351351351351161,2.192984e-03,15.149462862367436
1667,166700,16632.63513899553,59415855.124840885,6.012276e-03,0.6349761526231924,2.194624e-03,15.152855335321378
1668,166800,16627.449609032046,59432482.57444992,6.014151e-03,0.6348171701112687,2.196265e-03,15.156246396036279
1669,166900,16622.268910332317,59449104.84336025,6.016026e-03,0.634658187599345,2.197906e-03,15.159636045903563
1670,167000,16617.093035483816,59465721.936395735,6.017900e-03,0.6344992050874213,2.199547e-03,15.163024286312487
1671,167100,16611.92197708986,59482333.85837282,6.019773e-03,0.6343402225754976,2.201189e-03,15.166411118650105
1672,167200,16606.755727769512,59498940.61410059,6.021646e-03,0.6341812400635739,2.202831e-03,15.169796544301303
1673,167300,16601.594280157595,59515542.20838075,6.023518e-03,0.6340222575516502,2.204473e-03,15.173180564648785
1674,167400,16596.4376269046,59532138.64600766,6.025389e-03,0.6338632750397265,2.206116e-03,15.176563181073083
1675,167500,16591.28576067668,59548729.931768335,6.027260e-03,0.6337042925278028,2.207760e-03,15.179944394952566
1676,167600,16586.138674155583,59565316.07044249,6.029131e-03,0.6335453100158791,2.209403e-03,15.183324207663441
1677,167700,16580.99636003863,59581897.06680253,6.031001e-03,0.6333863275039554,2.211047e-03,15.186702620579752
1678,167800,16575.858811038637,59598472.92561357,6.032870e-03,0.6332273449920317,2.212692e-03,15.190079635073404
1679,167900,16570.726019883932,59615043.65163345,6.034739e-03,0.633068362480108,2.214337e-03,15.193455252514134
1680,168000,16565.597979318252,59631609.24961276,6.036607e-03,0.6329093799681843,2.215982e-03,15.196829474269558
1681,168100,16560.474682100743,59648169.72429486,6.038474e-03,0.6327503974562606,2.217627e-03,15.200202301705135
1682,168200,16555.356121005883,59664725.08041587,6.040341e-03,0.6325914149443369,2.219273e-03,15.203573736184204
1683,168300,16550.242288823476,59681275.32270469,6.042208e-03,0.6324324324324132,2.220920e-03,15.206943779067965
1684,168400,16545.1331783586,59697820.45588305,6.044073e-03,0.6322734499204895,2.222566e-03,15.210312431715494
1685,168500,16540.028782431535,59714360.48466548,6.045939e-03,0.6321144674085658,2.224213e-03,15.213679695483755
1686,168600,16534.929093877767,59730895.41375936,6.047803e-03,0.6319554848966421,2.225861e-03,15.217045571727592
1687,168700,16529.83410554792,59747425.24786491,6.049667e-03,0.6317965023847184,2.227509e-03,15.220410061799729
1688,168800,16524.743810307726,59763949.99167522,6.051531e-03,0.6316375198727947,2.229157e-03,15.223773167050798
1689,168900,16519.65820103797,59780469.64987626,6.053394e-03,0.631478537360871,2.230806e-03,15.22713488882932
1690,169000,16514.577270634472,59796984.227146894,6.055256e-03,0.6313195548489473,2.232455e-03,15.230495228481717
1691,169100,16509.501012008015,59813493.7281589,6.057118e-03,0.6311605723370236,2.234104e-03,15.233854187352327
1692,169200,16504.42941808435,59829998.157576986,6.058980e-03,0.6310015898250999,2.235754e-03,15.237211766783389
1693,169300,16499.362481804095,59846497.52005879,6.060840e-03,0.6308426073131762,2.237404e-03,15.240567968115064
1694,169400,16494.300196122753,59862991.820254914,6.062700e-03,0.6306836248012525,2.239055e-03,15.243922792685437
1695,169500,16489.242554010634,59879481.06280892,6.064560e-03,0.6305246422893288,2.240705e-03,15.247276241830509
1696,169600,16484.189548452843,59895965.25235738,6.066419e-03,0.6303656597774051,2.242357e-03,15.250628316884212
1697,169700,16479.141172449214,59912444.393529825,6.068277e-03,0.6302066772654814,2.244008e-03,15.253979019178416
1698,169800,16474.097419014277,59928918.49094884,6.070135e-03,0.6300476947535577,2.245661e-03,15.257328350042929
1699,169900,16469.05828117724,59945387.54923002,6.071993e-03,0.629888712241634,2.247313e-03,15.260676310805495
1700,170000,16464.02375198192,59961851.572982,6.073849e-03,0.6297297297297103,2.248966e-03,15.264022902791808
1701,170100,16458.99382448672,59978310.56680649,6.075706e-03,0.6295707472177866,2.250619e-03,15.26736812732552
1702,170200,16453.96849176458,59994764.53529825,6.077561e-03,0.6294117647058629,2.252273e-03,15.270711985728232
1703,170300,16448.947746902966,60011213.48304515,6.079416e-03,0.6292527821939392,2.253927e-03,15.2740544793195
1704,170400,16443.93158300378,60027657.414628156,6.081271e-03,0.6290937996820155,2.255581e-03,15.277395609416855
1705,170500,16438.919993183383,60044096.33462134,6.083125e-03,0.6289348171700918,2.257236e-03,15.280735377335787
1706,170600,16433.912970572488,60060530.24759191,6.084978e-03,0.6287758346581681,2.258891e-03,15.28407378438977
1707,170700,16428.910508316192,60076959.15810023,6.086831e-03,0.6286168521462444,2.260546e-03,15.287410831890242
1708,170800,16423.912599573876,60093383.0706998,6.088683e-03,0.6284578696343207,2.262202e-03,15.29074652114663
1709,170900,16418.91923751922,60109801.98993732,6.090535e-03,0.628298887122397,2.263859e-03,15.294080853466347
1710,171000,16413.930415340114,60126215.92035266,6.092386e-03,0.6281399046104733,2.265515e-03,15.297413830154795
1711,171100,16408.94612623866,60142624.8664789,6.094237e-03,0.6279809220985496,2.267172e-03,15.30074545251537
1712,171200,16403.966363431115,60159028.83284233,6.096087e-03,0.6278219395866259,2.268830e-03,15.304075721849467
1713,171300,16398.991120147857,60175427.82396247,6.097936e-03,0.6276629570747022,2.270487e-03,15.30740463945648
1714,171400,16394.020389633355,60191821.844352104,6.099785e-03,0.6275039745627785,2.272146e-03,15.310732206633814
1715,171500,16389.054165146106,60208210.89851725,6.101633e-03,0.6273449920508548,2.273804e-03,15.314058424676887
1716,171600,16384.092439958633,60224594.99095721,6.103481e-03,0.6271860095389311,2.275463e-03,15.317383294879129
1717,171700,16379.135207357425,60240974.12616456,6.105328e-03,0.6270270270270074,2.277122e-03,15.320706818531985
1718,171800,16374.182460642905,60257348.30862521,6.107175e-03,0.6268680445150837,2.278782e-03,15.324028996924934
1719,171900,16369.23419312939,60273717.54281834,6.109021e-03,0.62670906200316,2.280442e-03,15.327349831345478
1720,172000,16364.29039814506,60290081.83321648,6.110867e-03,0.6265500794912363,2.282103e-03,15.33066932307915
1721,172100,16359.35106903193,60306441.184285514,6.112712e-03,0.6263910969793126,2.283764e-03,15.333987473409515
